campaignid,reportdate,adid,asin,campaignname,campaignstatus,adgroupid,adgroupname,clicks,cost,impressions,attributedconversions14d,attributedsales14d,roasclicks14d,sku,spend,week_start,year_month
295507387954093,2025-07-08,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,174,477.06,97675,55,1021.54,2.141323943,,477.060000001,2025-07-07,2025-07
295507387954093,2025-07-09,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,116,242.1,53109,25,410.79,1.696778191,,242.1,2025-07-07,2025-07
295507387954093,2025-07-10,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,173,485.67,69189,45,708.75,1.459324233,,485.67,2025-07-07,2025-07
295507387954093,2025-07-11,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,169,475.19,67888,28,471.24,0.991687536,,475.19,2025-07-07,2025-07
295507387954093,2025-07-12,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,81,210.19,36283,11,298.16,1.418526096,,210.19,2025-07-07,2025-07
295507387954093,2025-07-13,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,72,159.76,40585,15,390.42,2.443790687,,159.76,2025-07-07,2025-07
295507387954093,2025-07-14,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,74,200.51,34811,15,801.36,3.996608648,,200.510000001,2025-07-14,2025-07
295507387954093,2025-07-15,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,24,55.63,11950,14,321.83,5.785187849,,55.63,2025-07-14,2025-07
295507387954093,2025-07-16,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-14,2025-07
295507387954093,2025-07-17,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-14,2025-07
295507387954093,2025-07-18,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-14,2025-07
295507387954093,2025-07-19,399893736148761,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,299983882624414,Ad Group EXACT Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-14,2025-07
295507387954093,2025-07-20,399893736148761,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,299983882624414,Ad Group EXACT Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-14,2025-07
295507387954093,2025-07-21,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-21,2025-07
295507387954093,2025-07-22,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-21,2025-07
295507387954093,2025-07-23,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-21,2025-07
295507387954093,2025-07-24,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-21,2025-07
295507387954093,2025-07-25,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-21,2025-07
295507387954093,2025-07-28,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-07-28,2025-07
295507387954093,2025-09-14,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,12,37.19,4430,1,20.04,0.538854531,,37.190000001,2025-09-08,2025-09
295507387954093,2025-09-15,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,7,13.61,3221,0,0.0,0.0,,13.610000001,2025-09-15,2025-09
295507387954093,2025-09-16,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,20,55.99,7933,1,20.04,0.357921058,,55.99,2025-09-15,2025-09
295507387954093,2025-09-17,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,25,80.37,9450,10,228.03,2.837252707,,80.37,2025-09-15,2025-09
295507387954093,2025-09-18,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,41,131.51,10612,6,121.81,0.926241351,,131.51,2025-09-15,2025-09
295507387954093,2025-09-19,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,19,46.92,11427,4,160.32,3.416879796,,46.92,2025-09-15,2025-09
295507387954093,2025-09-20,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,52,198.31,16630,14,330.86,1.668397963,,198.31,2025-09-15,2025-09
295507387954093,2025-09-21,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,53,214.36,21384,9,246.76,1.151147603,,214.36,2025-09-15,2025-09
295507387954093,2025-09-22,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,37,116.69,18549,5,100.2,0.858685406,,116.69,2025-09-22,2025-09
295507387954093,2025-09-23,399893736148761,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,299983882624414,Ad Group EXACT Match,15,63.19,5163,1,20.04,0.317138788,,63.190000001,2025-09-22,2025-09
295507387954093,2025-09-24,399893736148761,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,299983882624414,Ad Group EXACT Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-22,2025-09
295507387954093,2025-09-25,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-22,2025-09
295507387954093,2025-09-26,399893736148761,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,299983882624414,Ad Group EXACT Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-22,2025-09
295507387954093,2025-09-28,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-22,2025-09
295507387954093,2025-09-29,409072627553662,B0CHKTB6CJ,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-29,2025-09
295507387954093,2025-09-08,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,7,24.48,2916,1,29.88,1.220588236,,24.48,2025-09-08,2025-09
295507387954093,2025-09-09,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,14,55.59,5956,4,111.45,2.004856989,,55.59,2025-09-08,2025-09
295507387954093,2025-09-10,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,7,30.54,4305,0,0.0,0.0,,30.540000001,2025-09-08,2025-09
295507387954093,2025-09-11,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,12,46.23,3981,1,27.99,0.605451006,,46.230000001,2025-09-08,2025-09
295507387954093,2025-09-12,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,7,23.16,3425,0,0.0,0.0,,23.16,2025-09-08,2025-09
295507387954093,2025-09-13,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,4,11.03,2720,0,0.0,0.0,,11.030000001,2025-09-08,2025-09
295507387954093,2025-09-14,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,7,21.89,2635,2,55.98,2.557332116,,21.89,2025-09-08,2025-09
295507387954093,2025-09-15,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,2,4.73,1555,2,40.08,8.473572939,,4.73,2025-09-15,2025-09
295507387954093,2025-09-16,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,6,14.58,1388,1,27.98,1.919067216,,14.58,2025-09-15,2025-09
295507387954093,2025-09-17,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,6,21.62,2093,3,87.6,4.051803886,,21.62,2025-09-15,2025-09
295507387954093,2025-09-18,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,8,15.33,2474,5,100.2,6.536203523,,15.33,2025-09-15,2025-09
295507387954093,2025-09-19,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,2,5.3,4164,1,20.04,3.781132076,,5.3,2025-09-15,2025-09
295507387954093,2025-09-20,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,14,49.71,5545,14,282.13,5.675518005,,49.71,2025-09-15,2025-09
295507387954093,2025-09-21,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,18,62.1,7301,2,41.65,0.670692432,,62.1,2025-09-15,2025-09
295507387954093,2025-09-22,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,14,52.11,3267,3,60.12,1.153713299,,52.11,2025-09-22,2025-09
295507387954093,2025-09-23,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,9,57.62,2449,0,0.0,0.0,,57.62,2025-09-22,2025-09
295507387954093,2025-09-24,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-22,2025-09
295507387954093,2025-09-25,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-22,2025-09
295507387954093,2025-09-27,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-22,2025-09
295507387954093,2025-09-28,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-22,2025-09
295507387954093,2025-09-29,378388000339835,B0CJYKGLMV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,PAUSED,322330372842395,Ad Group PHRASE Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-29,2025-09
295507387954093,2025-01-01,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,27,50.51,24769,2,51.38,1.017224313,,50.51,2024-12-30,2025-01
295507387954093,2025-01-02,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,41,71.02,102017,7,150.44,2.118276542,,71.02,2024-12-30,2025-01
295507387954093,2025-01-03,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,31,57.7,83007,3,64.47,1.117331023,,57.7,2024-12-30,2025-01
295507387954093,2025-01-04,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,43,99.75,65251,2,64.47,0.64631579,,99.75,2024-12-30,2025-01
295507387954093,2025-01-05,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,37,80.67,66317,1,21.49,0.266393951,,80.67,2024-12-30,2025-01
295507387954093,2025-01-06,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,30,76.34,76219,7,155.25,2.033665183,,76.34,2025-01-06,2025-01
295507387954093,2025-01-07,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,52,127.54,68971,6,131.33,1.029716168,,127.54,2025-01-06,2025-01
295507387954093,2025-01-08,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,36,136.11,43853,1,21.49,0.157887004,,136.11,2025-01-06,2025-01
295507387954093,2025-01-09,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,16,41.69,28856,1,29.88,0.716718638,,41.69,2025-01-06,2025-01
295507387954093,2025-01-10,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,18,51.16,22699,0,0.0,0.0,,51.16,2025-01-06,2025-01
295507387954093,2025-01-11,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,39,96.4,35870,2,59.76,0.619917013,,96.4,2025-01-06,2025-01
295507387954093,2025-01-12,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,29,67.49,36918,0,0.0,0.0,,67.490000001,2025-01-06,2025-01
295507387954093,2025-01-13,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,16,30.0,24114,0,0.0,0.0,,30.0,2025-01-13,2025-01
295507387954093,2025-01-14,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,19,35.35,20743,0,0.0,0.0,,35.35,2025-01-13,2025-01
295507387954093,2025-01-15,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,11,19.37,14751,1,29.88,1.542591637,,19.37,2025-01-13,2025-01
295507387954093,2025-01-16,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,20,34.25,15086,1,29.88,0.87240876,,34.25,2025-01-13,2025-01
295507387954093,2025-01-17,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,19,53.28,18695,2,77.64,1.457207208,,53.28,2025-01-13,2025-01
295507387954093,2025-01-18,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,15,38.86,21001,0,0.0,0.0,,38.86,2025-01-13,2025-01
295507387954093,2025-01-19,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,13,25.22,22017,1,29.88,1.184773989,,25.220000001,2025-01-13,2025-01
295507387954093,2025-01-20,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,15,50.96,14963,0,0.0,0.0,,50.96,2025-01-20,2025-01
295507387954093,2025-01-21,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,11,18.01,15990,0,0.0,0.0,,18.01,2025-01-20,2025-01
295507387954093,2025-01-22,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,15,38.39,15677,2,47.52,1.23782235,,38.39,2025-01-20,2025-01
295507387954093,2025-01-23,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,10,22.08,21917,0,0.0,0.0,,22.080000001,2025-01-20,2025-01
295507387954093,2025-01-24,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,12,28.47,15441,0,0.0,0.0,,28.47,2025-01-20,2025-01
295507387954093,2025-01-25,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,18,39.37,19942,0,0.0,0.0,,39.37,2025-01-20,2025-01
295507387954093,2025-01-26,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,12,23.32,15159,0,0.0,0.0,,23.32,2025-01-20,2025-01
295507387954093,2025-01-27,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,6,8.29,9421,0,0.0,0.0,,8.290000001,2025-01-27,2025-01
295507387954093,2025-01-28,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,10,25.8,12212,0,0.0,0.0,,25.800000001,2025-01-27,2025-01
295507387954093,2025-01-29,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,10,33.81,11139,4,132.39,3.915705413,,33.81,2025-01-27,2025-01
295507387954093,2025-01-30,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,13,25.03,10631,2,50.39,2.013184179,,25.03,2025-01-27,2025-01
295507387954093,2025-01-31,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,8,15.31,10626,1,29.94,1.955584586,,15.31,2025-01-27,2025-01
295507387954093,2025-02-01,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,9,14.71,4817,0,0.0,0.0,,14.71,2025-01-27,2025-02
295507387954093,2025-02-02,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,29,59.96,19296,4,100.36,1.673782522,,59.96,2025-01-27,2025-02
295507387954093,2025-02-03,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,15,35.46,12420,2,51.63,1.456006769,,35.46,2025-02-03,2025-02
295507387954093,2025-02-04,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,12,26.67,9695,2,40.08,1.502812149,,26.67,2025-02-03,2025-02
295507387954093,2025-02-05,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,9,22.33,9968,2,82.36,3.688311689,,22.33,2025-02-03,2025-02
295507387954093,2025-02-06,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,21,42.02,18058,4,133.99,3.188719658,,42.02,2025-02-03,2025-02
295507387954093,2025-02-07,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,28,51.03,23086,1,20.04,0.392710171,,51.03,2025-02-03,2025-02
295507387954093,2025-02-08,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,36,76.66,31435,2,61.46,0.801721889,,76.66,2025-02-03,2025-02
295507387954093,2025-02-09,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,26,47.31,23038,2,70.81,1.496723738,,47.31,2025-02-03,2025-02
295507387954093,2025-02-10,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,24,49.58,27687,3,100.2,2.020976201,,49.58,2025-02-10,2025-02
295507387954093,2025-02-11,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,14,24.94,14540,0,0.0,0.0,,24.94,2025-02-10,2025-02
295507387954093,2025-02-12,434837031350901,B0CJYKXBZV,Lemon Perfect - 152oz Bottles - Perpetua - SP - Manual - gpthat8q,ENABLED,322330372842395,Ad Group PHRASE Match,49,73.06,33152,1,36.35,0.497536272,,73.06,2025-02-10,2025-02
